Customer Classification,YoY Difference,Order?,Year,First Purchase,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Customer ID
Consistent,32,1,2021,2018,9802,CA-2021-137918,29/09/2021,06/10/2021,Standard Class,Joe Kamberova,Consumer,United States,Lodi,California,95240,West,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,0,28.217,JK-15730
Consistent,32,1,2021,2018,7283,CA-2021-155936,22/06/2021,29/06/2021,Standard Class,Joe Kamberova,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,3,0.8,-5.0094,JK-15730
Consistent,32,1,2021,2018,5859,US-2021-153255,03/09/2021,07/09/2021,Second Class,Joe Kamberova,Consumer,United States,Concord,California,94521,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,JK-15730
Consistent,32,1,2021,2018,4181,CA-2021-128426,07/10/2021,11/10/2021,Standard Class,Joe Kamberova,Consumer,United States,Houston,Texas,77036,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.8,-6.36,JK-15730
New,,1,2018,2018,2734,CA-2018-107594,02/07/2018,06/07/2018,Standard Class,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0,2.1762,EH-13945
New,,1,2018,2018,2733,CA-2018-107594,02/07/2018,06/07/2018,Standard Class,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746,EH-13945
New,,1,2018,2018,5757,CA-2018-163748,14/10/2018,18/10/2018,Standard Class,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2,624.9875,HG-15025
New,,1,2018,2018,5756,CA-2018-163748,14/10/2018,18/10/2018,Standard Class,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16,4,0.8,-8.532,HG-15025
Sleeping,-158,0,2019,2018,,,,,,Benjamin Farhat,,,,,,,,,,,,,,,BF-11215
New,,1,2019,2019,4740,CA-2019-105725,18/02/2019,24/02/2019,Standard Class,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.544,1,0.2,-0.888600000,GT-14755
New,,1,2019,2019,4739,CA-2019-105725,18/02/2019,24/02/2019,Standard Class,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876,GT-14755
Returning,32,1,2021,2018,7791,CA-2021-160801,19/09/2021,19/09/2021,Same Day,Frank Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",4.842,3,0.7,-3.3894,FG-14260
Returning,32,1,2021,2018,5135,CA-2021-155607,26/11/2021,30/11/2021,Standard Class,Frank Gastineau,Home Office,United States,New York City,New York,10009,East,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,93.344,4,0.2,32.6704,FG-14260
Returning,32,1,2021,2018,5134,CA-2021-155607,26/11/2021,30/11/2021,Standard Class,Frank Gastineau,Home Office,United States,New York City,New York,10009,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,58.73,7,0,14.6825,FG-14260
Returning,32,1,2021,2018,3979,CA-2021-101308,02/10/2021,07/10/2021,Standard Class,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,FG-14260
Returning,32,1,2021,2018,3978,CA-2021-101308,02/10/2021,07/10/2021,Standard Class,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124,FG-14260
Returning,32,1,2021,2018,3107,CA-2021-127460,10/07/2021,14/07/2021,Standard Class,Frank Gastineau,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.464,6,0.2,26.1156,FG-14260
Returning,32,1,2021,2018,1329,CA-2021-106033,15/10/2021,18/10/2021,Second Class,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,26.376,FG-14260
Consistent,-158,1,2019,2018,4535,CA-2019-163104,19/03/2019,26/03/2019,Standard Class,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,2,0,5.8604,MC-18130
Consistent,-158,1,2019,2018,1530,CA-2019-148432,07/11/2019,10/11/2019,Second Class,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,7.3,2,0,3.431,MC-18130
Consistent,-158,1,2019,2018,1529,CA-2019-148432,07/11/2019,10/11/2019,Second Class,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,26.18,7,0,0.523600000,MC-18130
Returning,32,1,2021,2018,9918,CA-2021-160927,29/01/2021,31/01/2021,Second Class,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221,TM-21010
Returning,32,1,2021,2018,9917,CA-2021-160927,29/01/2021,31/01/2021,Second Class,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,1,0,3.5048,TM-21010
Returning,32,1,2021,2018,9916,CA-2021-160927,29/01/2021,31/01/2021,Second Class,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,94.85,5,0,45.528,TM-21010
Returning,32,1,2021,2018,9915,CA-2021-160927,29/01/2021,31/01/2021,Second Class,Tamara Manning,Consumer,United States,Marion,Iowa,52302,Central,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,12.96,2,0,6.2208,TM-21010
Returning,32,1,2021,2018,5324,CA-2021-134439,18/09/2021,23/09/2021,Second Class,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",15.96,2,0,7.98,TM-21010
Returning,32,1,2021,2018,2409,CA-2021-144589,20/01/2021,25/01/2021,Standard Class,Tamara Manning,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,359.976,3,0.2,130.4913,TM-21010
Returning,32,1,2021,2018,2408,CA-2021-144589,20/01/2021,25/01/2021,Standard Class,Tamara Manning,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,24.2,5,0,7.986,TM-21010
New,,1,2018,2018,1892,CA-2018-157623,14/03/2018,18/03/2018,Standard Class,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0,1.2506,DK-13225
New,,1,2018,2018,1891,CA-2018-157623,14/03/2018,18/03/2018,Standard Class,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0,4.752,DK-13225
Consistent,-158,1,2019,2018,9478,CA-2019-100818,31/05/2019,05/06/2019,Second Class,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,3,0.8,-6.237,JM-15265
Consistent,-158,1,2019,2018,9477,CA-2019-100818,31/05/2019,05/06/2019,Second Class,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,0.6,-61.872,JM-15265
Consistent,-158,1,2019,2018,9476,CA-2019-100818,31/05/2019,05/06/2019,Second Class,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,173.488,7,0.2,54.215,JM-15265
Consistent,-158,1,2019,2018,9475,CA-2019-100818,31/05/2019,05/06/2019,Second Class,Janet Molinari,Corporate,United States,Chicago,Illinois,60653,Central,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,JM-15265
Sleeping,48,0,2020,2018,,,,,,Randy Bradley,,,,,,,,,,,,,,,RB-19330
Consistent,48,1,2020,2018,8927,CA-2020-168032,30/01/2020,03/02/2020,Standard Class,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,3,0.5,-538.446,DF-13135
Consistent,48,1,2020,2018,8926,CA-2020-168032,30/01/2020,03/02/2020,Standard Class,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,3,0.8,-2.6784,DF-13135
Consistent,48,1,2020,2018,8925,CA-2020-168032,30/01/2020,03/02/2020,Standard Class,David Flashing,Consumer,United States,Rockford,Illinois,61107,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,4,0.2,143.9968,DF-13135
Consistent,32,1,2021,2018,7395,CA-2021-147844,02/05/2021,06/05/2021,Standard Class,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824,DD-13570
Consistent,32,1,2021,2018,7394,CA-2021-147844,02/05/2021,06/05/2021,Standard Class,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752,DD-13570
Consistent,32,1,2021,2018,7393,CA-2021-147844,02/05/2021,06/05/2021,Standard Class,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0,7.065,DD-13570
Consistent,32,1,2021,2018,5116,CA-2021-125640,25/07/2021,29/07/2021,Standard Class,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004178,Office Supplies,Labels,Avery 491,3.304,1,0.2,1.0738,DD-13570
Consistent,32,1,2021,2018,4138,CA-2021-110926,19/11/2021,23/11/2021,Standard Class,Dorothy Dickinson,Consumer,United States,Alexandria,Virginia,22304,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,25.06,7,0,12.53,DD-13570
Consistent,32,1,2021,2018,2421,CA-2021-159597,09/11/2021,14/11/2021,Standard Class,Matt Collister,Corporate,United States,Coachella,California,92236,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,99.99,1,0,43.9956,MC-17590
Consistent,32,1,2021,2018,2420,CA-2021-159597,09/11/2021,14/11/2021,Standard Class,Matt Collister,Corporate,United States,Coachella,California,92236,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",63.56,2,0,3.178,MC-17590
Consistent,32,1,2021,2018,1659,CA-2021-161809,20/01/2021,26/01/2021,Standard Class,Thea Hendricks,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,160.776,3,0.2,10.0485,TH-21100
Consistent,32,1,2021,2018,6975,CA-2021-146185,15/09/2021,19/09/2021,Standard Class,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,0.2,8.3328,CC-12145
Returning,32,1,2021,2018,9223,CA-2021-103212,13/10/2021,14/10/2021,First Class,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0,12.4416,MH-18025
Returning,32,1,2021,2018,9222,CA-2021-103212,13/10/2021,14/10/2021,First Class,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0,346.0396,MH-18025
Returning,32,1,2021,2018,9221,CA-2021-103212,13/10/2021,14/10/2021,First Class,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3,0,5.2029,MH-18025
Returning,32,1,2021,2018,7449,CA-2021-115448,11/11/2021,14/11/2021,First Class,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,MH-18025
Returning,32,1,2021,2018,3765,CA-2021-125878,25/02/2021,02/03/2021,Standard Class,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,MH-18025
Consistent,32,1,2021,2018,4932,CA-2021-143651,25/03/2021,30/03/2021,Standard Class,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,Newell 309,23.1,2,0,6.93,FM-14215
Consistent,32,1,2021,2018,2295,CA-2021-127929,23/12/2021,27/12/2021,Standard Class,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0,38.2095,FM-14215
Consistent,32,1,2021,2018,1728,US-2021-164056,29/04/2021,04/05/2021,Second Class,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,FM-14215
Sleeping,-158,0,2019,2018,,,,,,Thea Hudgings,,,,,,,,,,,,,,,TH-21115
New,,1,2018,2018,9232,CA-2018-148383,27/12/2018,31/12/2018,Standard Class,Resi Pölking,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,946.764,6,0.7,-694.2936,RP-19390
New,,1,2018,2018,8658,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2,0,9.7438,RP-19390
New,,1,2018,2018,8657,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47,RP-19390
New,,1,2018,2018,8656,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118,2,0,20.06,RP-19390
New,,1,2018,2018,8655,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,4,0,60.8832,RP-19390
New,,1,2018,2018,8654,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0,75.9924,RP-19390
New,,1,2018,2018,8653,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19,RP-19390
New,,1,2018,2018,8652,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0,5.5341,RP-19390
New,,1,2018,2018,8651,CA-2018-142769,13/09/2018,13/09/2018,Same Day,Resi Pölking,Consumer,United States,Seattle,Washington,98103,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.7,5,0,2.679,RP-19390
New,,1,2018,2018,5706,CA-2018-155593,03/11/2018,08/11/2018,Standard Class,Resi Pölking,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,0,3.3756,RP-19390
New,,1,2018,2018,2704,CA-2018-143413,24/05/2018,30/05/2018,Standard Class,Resi Pölking,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,116.28,3,0,56.9772,RP-19390
New,,1,2018,2018,1793,CA-2018-120474,01/12/2018,03/12/2018,First Class,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0,12.5928,RP-19390
New,,1,2018,2018,1792,CA-2018-120474,01/12/2018,03/12/2018,First Class,Resi Pölking,Consumer,United States,Madison,Wisconsin,53711,Central,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0,673.8816,RP-19390
New,,1,2018,2018,669,CA-2018-156314,24/12/2018,26/12/2018,First Class,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285,RP-19390
Sleeping,48,0,2020,2018,,,,,,Allen Rosenblatt,,,,,,,,,,,,,,,AR-10405
Consistent,48,1,2020,2018,7029,US-2020-157840,20/12/2020,23/12/2020,Second Class,Matt Collins,Consumer,United States,Fremont,Nebraska,68025,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,33.9,5,0,15.594,MC-17575
Consistent,32,1,2021,2018,7351,CA-2021-142125,21/10/2021,27/10/2021,Standard Class,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.9,5,0,10.512,JB-15400
Consistent,32,1,2021,2018,7350,CA-2021-142125,21/10/2021,27/10/2021,Standard Class,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,38.82,6,0,19.41,JB-15400
Consistent,32,1,2021,2018,6998,CA-2021-117443,23/12/2021,25/12/2021,Second Class,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,175.872,4,0.2,63.7536,JB-15400
Consistent,32,1,2021,2018,6997,CA-2021-117443,23/12/2021,25/12/2021,Second Class,Jennifer Braxton,Corporate,United States,Rockford,Illinois,61107,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,4,0.8,-22.144,JB-15400
Consistent,32,1,2021,2018,4415,CA-2021-132339,19/08/2021,23/08/2021,Standard Class,Jennifer Braxton,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,387.99,1,0,182.3553,JB-15400
Consistent,32,1,2021,2018,2122,CA-2021-158246,09/11/2021,11/11/2021,First Class,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.699700000,JB-15400
Consistent,-158,1,2019,2018,9376,CA-2019-126347,14/12/2019,19/12/2019,Second Class,Ashley Jarboe,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,0,10.5,AJ-10945
Consistent,-158,1,2019,2018,9330,CA-2019-164497,28/11/2019,30/11/2019,First Class,Ashley Jarboe,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",45.28,4,0,15.3952,AJ-10945
